id,spkid,full_name,pdes,name,prefix,neo,pha,H,G,M1,M2,K1,K2,PC,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,H_sigma,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,moid_jup,t_jup,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,producer,data_arc,first_obs,last_obs,n_obs_used,n_del_obs_used,n_dop_obs_used,condition_code,rms,two_body,A1,A2,A3,DT
a0186844,2186844,186844 (2004 GA1),186844,,,Y,Y,17.3,,,,,,,,,,,,,,,,,,,JPL 87,2459000.5,59000,20200531.0000000,J2000,0.6726179670802020,2.431395508359640,0.7959952043588430,7.776816449755330,261.5620264007370,54.56554760054620,59.05268623266050,4.06679581236043,0.259968458372878,2458773.346726860000,20191016.8467269,1384.783378157530,3.79133026189605,0.0178013,6.927731921,1.38307,3.142,3.7099E-08,9.2475E-09,8.9491E-08,7.4642E-06,6.4791E-05,6.4652E-05,8.8902E-06,1.5467E-08,1.4831E-09,3.3108E-05,7.9002E-06,APO,Otto Matic,7182,2000-04-12,2019-12-11,362,,,0,0.55789,,,,,
a0187026,2187026,187026 (2005 EK70),187026,,,Y,N,17.3,,,,,,,,,,,,,,,,,,,JPL 75,2459000.5,59000,20200531.0000000,J2000,0.1354311639304570,0.9595448521318340,0.8295925759641420,30.00244852484330,329.8040561295880,347.052480232431,211.0586562225770,1.089497128299530,1.048591068291660,2459142.539493070000,20201020.0394931,343.3178203458330,0.939952964670317,0.0961629,37.423715793,4.144,6.160,6.4268E-08,1.8246E-08,6.9566E-08,2.2351E-05,7.9789E-06,8.9835E-05,0.00018486,2.0717E-08,2.9909E-08,0.00017948,9.7924E-06,ATE,Otto Matic,5536,2005-03-08,2020-05-04,396,1,0,1,0.33732,,,,,
a0187040,2187040,187040 (2005 JS108),187040,,,Y,Y,19.1,,,,,,,0.430,,0.199,,,,,,,,,0.046,JPL 116,2459000.5,59000,20200531.0000000,J2000,0.3224184625913570,1.356223331421340,0.9189518899739430,6.040649863662540,110.8639343413360,243.8818011623600,110.0037154046390,1.793494772868730,0.6240325693159400,2458824.221195310000,20191206.7211953,576.8929663312760,1.57944686196106,0.019279,7.50280843,3.65137,4.798,2.7593E-08,2.0958E-09,3.7476E-08,3.6118E-06,3.5764E-05,3.66E-05,1.3226E-05,2.7715E-09,1.4465E-09,2.0894E-05,1.3372E-06,APO,Otto Matic,6256,2002-12-07,2020-01-23,471,,,0,0.55302,,,,,
a0188174,2188174,188174 (2002 JC),188174,,,Y,N,17.4,,,,,,,,,,2.472,,,,,,,,,JPL 88,2459000.5,59000,20200531.0000000,J2000,0.3907279376166190,0.8189005613883270,0.4989332339239740,40.85652382541450,69.39472835996480,306.9101325103280,316.8866829979480,1.138867888852680,1.330017393755190,2459032.915603890000,20200702.4156039,270.6731518627520,0.741062701882962,0.0921786,35.873145762,4.37583,6.906,2.5138E-07,4.3593E-09,2.069E-07,2.3864E-05,3.5003E-06,1.8828E-05,4.9707E-05,6.0626E-09,1.062E-08,3.7553E-05,2.1613E-06,ATE,Otto Matic,10568,1991-05-16,2020-04-21,347,3,0,0,0.39324,,,,,
a0188452,2188452,188452 (2004 HE62),188452,,,Y,N,17.4,,,,,,,,,,5.36,,,,,,,,,JPL 67,2459000.5,59000,20200531.0000000,J2000,0.57305751446689,2.548698561516160,1.088147698728370,24.70964172472940,302.8626201823800,21.37872935977990,317.9014819153810,4.009249424303950,0.2422291265409010,2459174.296267550000,20201120.7962675,1486.196169473500,4.06898335242574,0.0965671,37.581018307,1.46236,3.084,3.8828E-08,1.8072E-08,9.8912E-08,1.344E-05,1.2976E-05,2.9654E-05,1.1477E-05,2.8429E-08,2.5764E-09,4.9143E-05,1.5808E-05,AMO,Otto Matic,13561,1975-06-08,2012-07-24,511,,,0,0.49472,,,,,
a0189008,2189008,189008 (1996 FR3),189008,,,Y,N,16.3,,,,,,,,,,5.36,,,,,,,,,JPL 92,2459000.5,59000,20200531.0000000,J2000,0.793482686076438,2.168687282661590,0.4478714723554600,8.048637483683590,27.25172656254680,36.64691263082660,239.9674582100790,3.889503092967720,0.3086090621740620,2459389.446912140000,20210623.9469121,1166.524396477220,3.19376973710397,0.0881593,34.308954781,1.53567,3.177,6.208E-08,6.9277E-09,1.3458E-07,1.4848E-05,3.8341E-05,3.9766E-05,4.5418E-06,1.2425E-08,1.4787E-09,1.61E-05,5.5895E-06,APO,Otto Matic,9509,1993-04-26,2019-05-09,451,0,1,0,0.46801,,,,,
a0189011,2189011,189011 Ogmios (1997 NJ6),189011,Ogmios,,Y,N,19.0,,,,,,,,,,,,,,,,,,,JPL 53,2459000.5,59000,20200531.0000000,J2000,0.2321105974168060,1.500270210050070,1.15204159530871,18.69828988333520,254.4349306659280,130.390706154356,78.76228192731270,1.848498824791430,0.5363519268251820,2458853.651861700000,20200105.1518617,671.2010938991890,1.83764844325582,0.223582,87.01140694,3.62321,4.458,8.0909E-08,3.9612E-09,1.2277E-07,1.0957E-05,1.2021E-05,2.0012E-05,1.9622E-05,4.8806E-09,2.1242E-09,3.6103E-05,2.6583E-06,AMO,Otto Matic,8235,1997-07-08,2020-01-24,182,,,0,0.6557,,,,,
a0189040,2189040,189040 (2000 MU1),189040,,,Y,Y,19.9,,,,,,,,,,,,,,,S,,,,JPL 62,2459000.5,59000,20200531.0000000,J2000,0.3825362638248960,1.372901217087360,0.8477167149021070,13.09467378838150,130.0848053176690,63.64946238792070,184.0589823988490,1.898085719272610,0.6126961323532240,2459287.658688150000,20210314.1586881,587.5669536501290,1.60867064654382,0.0101602,3.954045034,3.10557,4.715,1.6902E-07,9.3421E-09,2.3737E-07,8.0242E-06,5.5014E-05,6.1289E-05,2.3977E-05,1.2916E-08,6.2538E-09,4.1465E-05,5.9973E-06,APO,Otto Matic,5671,2000-06-24,2016-01-03,162,,,0,0.50811,,,,,
a0189058,2189058,189058 (2000 UT16),189058,,,Y,N,16.5,,,,,,,,,,,,,,,,,,,JPL 131,2459000.5,59000,20200531.0000000,J2000,0.5118219248656670,2.56922152100571,1.254237616718270,26.23457658555280,257.2698782920100,91.24859779633700,293.4095329628480,3.884205425293150,0.2393325384254670,2459278.734073290000,20210305.2340733,1504.183268887660,4.11822934671501,0.538031,209.38552427,2.59623,3.108,6.7848E-08,3.5588E-08,1.8576E-07,1.1532E-05,1.8746E-05,2.8854E-05,3.202E-05,5.3802E-08,4.9727E-09,0.00013951,3.1253E-05,AMO,Otto Matic,8584,1996-11-19,2020-05-21,676,,,0,0.42922,,,,,
a0189062,2189062,189062 (2000 VA45),189062,,,Y,N,18.4,,,,,,,,,,,,,,,,,,,JPL 30,2459000.5,59000,20200531.0000000,J2000,0.3872157283714090,1.927656044096990,1.181237304932430,12.85006306131880,35.09617213485040,287.5171864668370,143.7423658096120,2.674074783261560,0.3682644166017570,2458610.176201860000,20190506.6762019,977.558470954052,2.6764092291692,0.274835,106.95753695,2.78412,3.794,9.5534E-08,1.2715E-08,1.8776E-07,1.17E-05,4.4871E-05,4.692E-05,2.2235E-05,1.7639E-08,3.6437E-09,5.702E-05,9.6722E-06,AMO,Otto Matic,5873,2000-11-02,2016-12-01,84,,,0,0.57028,,,,,
a0189173,2189173,189173 (2002 XY4),189173,,,Y,N,18.9,,,,,,,,,,,,,,,,,,,JPL 72,2459000.5,59000,20200531.0000000,J2000,0.5699771809536110,1.843958453085100,0.7929442122000720,43.08018942606020,268.9611383513430,273.7320908081670,320.3811380136930,2.894972693970120,0.3936201989642860,2459101.152512470000,20200908.6525125,914.58721109143,2.50400331578762,0.141401,55.02902717,3.29625,3.536,6.6088E-08,2.5662E-09,1.219E-07,2.4956E-05,5.7681E-06,1.408E-05,7.5557E-06,4.0288E-09,8.2168E-10,1.9304E-05,1.9092E-06,APO,Otto Matic,5668,2002-12-05,2018-06-12,330,,,0,0.45525,,,,,
a0189263,2189263,189263 (2005 CA),189263,,,Y,N,15.7,,,,,,,,,,,,,,,,,,,JPL 65,2459000.5,59000,20200531.0000000,J2000,0.5888030424105610,2.726719698775180,1.121218844335550,16.74971382520650,202.1052762380850,203.9314471637740,179.5485672383130,4.332220553214810,0.2188987746195980,2458180.264402290000,20180302.7644023,1644.595775493070,4.50265783844782,0.149243,58.08089831,1.17519,3.029,1.6288E-07,4.2447E-08,4.4171E-07,1.529E-05,2.5849E-05,3.0449E-05,4.1054E-05,6.744E-08,5.1114E-09,0.00017366,3.8402E-05,AMO,Otto Matic,15468,1978-01-06,2020-05-13,224,,,0,0.66296,,,,,
a0189552,2189552,189552 (2000 RL77),189552,,,Y,N,16.8,,,,,,,,,,,,,,,,,,,JPL 104,2459000.5,59000,20200531.0000000,J2000,0.5348509530087230,2.559170184727520,1.190395572514500,30.13796536749480,194.5037694669050,234.9448934024160,280.4800825356950,3.927944796940550,0.2407439172109640,2459330.809145030000,20210426.3091450,1495.364884690040,4.09408592659832,0.334773,130.28360841,2.12585,3.058,1.1004E-07,2.2498E-08,2.8778E-07,1.7645E-05,1.0624E-05,2.8801E-05,2.2353E-05,3.4531E-08,3.1746E-09,9.6445E-05,1.9719E-05,AMO,Otto Matic,5930,2000-09-06,2016-12-01,549,,,0,0.4869,,,,,
a0189630,2189630,189630 (2001 LE6),189630,,,Y,N,17.7,,,,,,,,,,,,,,,,,,,JPL 69,2459000.5,59000,20200531.0000000,J2000,0.6932128743772730,1.2059896176158,0.3699820883192030,12.63183825517830,290.5606161436000,201.5153579636810,178.8731977820840,2.041997146912400,0.7441983802433360,2458760.143124020000,20191003.6431240,483.7419827254770,1.32441336817379,0.126429,49.20237393,3.04178,4.992,1.0744E-07,7.8983E-09,1.3107E-07,1.0105E-05,2.6467E-05,3.1243E-05,6.3329E-05,1.3374E-08,7.3109E-09,8.2944E-05,4.7522E-06,APO,Otto Matic,8492,1997-06-09,2020-09-08,244,,,0,0.49689,,,,,
a0189700,2189700,189700 (2001 TA45),189700,,,Y,N,19.0,,,,,,,,,,5.00,,,,,,,,,JPL 112,2459000.5,59000,20200531.0000000,J2000,0.191396290148089,1.462988848895920,1.182978210689220,10.72222590135960,204.9272719221810,126.6131610519350,234.6308937120930,1.742999487102620,0.5569837823857270,2459225.585739030000,20210111.0857390,646.3383879114270,1.76957806409699,0.219812,85.54423604,3.60465,4.579,3.3084E-08,3.6285E-09,5.029E-08,3.9728E-06,1.9373E-05,2.5708E-05,1.9308E-05,4.323E-09,2.0721E-09,3.5385E-05,2.4046E-06,AMO,Otto Matic,6774,2001-09-25,2020-04-12,453,,,0,0.48208,,,,,
a0189865,2189865,189865 (2003 NC),189865,,,Y,Y,19.3,,,,,,,,,,,,,,,,,,,JPL 41,2459000.5,59000,20200531.0000000,J2000,0.8054086957530700,1.405843717181900,0.2735649624937770,21.61166291270650,288.5175189047480,224.1959595540350,89.11875113599980,2.538122471870020,0.5912872405122600,2458849.780104440000,20200101.2801044,608.8411440911780,1.66691620558844,0.0387201,15.068701317,2.66113,4.274,1.9831E-07,1.0241E-08,2.7843E-07,4.6124E-05,1.8637E-05,3.1667E-05,2.4987E-05,1.849E-08,6.4612E-09,4.1369E-05,6.653E-06,APO,Otto Matic,5495,2003-07-01,2018-07-17,130,,,0,0.5723,,,,,
a0189973,2189973,189973 (2003 XE11),189973,,,Y,N,17.5,,,,,,,,,,,,,,,,,,,JPL 74,2459000.5,59000,20200531.0000000,J2000,0.3771318216924440,1.844465881740910,1.148859103710400,26.9603464269874,223.490004524262,173.1725777157350,201.1522162808050,2.540072659771410,0.3934577776102340,2459404.222566330000,20210708.7225663,914.9647573026820,2.50503698097928,0.159639,62.12670963,2.89349,3.804,6.7414E-08,1.3594E-08,1.2503E-07,7.7203E-06,9.656E-06,1.5089E-05,2.1611E-05,1.8721E-08,4.3498E-09,5.8593E-05,1.0115E-05,AMO,Otto Matic,6036,2003-12-13,2020-06-22,240,,,0,0.60144,,,,,
a0190119,2190119,190119 (2004 VA64),190119,,,Y,N,17.1,,,,,,,1.451,,0.121,,,,,,,,,0.698,JPL 53,2459000.5,59000,20200531.0000000,J2000,0.8906356648140870,2.465165301293550,0.2696011642993510,29.92983585768430,225.5203449763630,19.94431337422910,23.87217582917620,4.660729438287740,0.2546449129508480,2458906.753081780000,20200227.2530818,1413.733327040740,3.87059090223336,0.298622,116.21472374,0.739964,2.653,5.7847E-08,2.5649E-08,1.4438E-07,1.9668E-05,2.0343E-05,2.296E-05,1.948E-05,4.8492E-08,3.9741E-09,7.5178E-05,2.2064E-05,APO,Otto Matic,5526,2004-11-10,2019-12-28,215,,,0,0.59365,,,,,
a0190135,2190135,190135 (2005 QE30),190135,,,Y,N,17.1,,,,,,,,,,,,,,,,,,,JPL 63,2459000.5,59000,20200531.0000000,J2000,0.6894130245634010,2.017128972060960,0.6264939864979480,6.234455967363040,259.8560703159470,216.9264954950560,353.0321035375400,3.407763957623970,0.3440357492531240,2459020.753408190000,20200620.2534082,1046.402883367600,2.86489495788528,0.0788106,30.670721202,1.75046,3.476,5.251E-08,2.7171E-08,1.1038E-07,7.0185E-06,0.00010984,0.00011283,3.3565E-05,4.5903E-08,6.9513E-09,9.7959E-05,2.1143E-05,APO,Otto Matic,6226,2002-08-17,2019-09-03,275,,,0,0.51564,,,,,
a0190161,2190161,190161 (2005 TJ174),190161,,,Y,N,16.6,,,,,,,3.041,,0.040,,,,,,,,,0.018,JPL 130,2459000.5,59000,20200531.0000000,J2000,0.452717926337459,2.238344197044940,1.225005653729270,3.981992883718580,304.6679454740820,56.1659188266072,155.0883527920940,3.251682740360620,0.2943159297086500,2458473.554846380000,20181221.0548464,1223.175382849210,3.34887168473433,0.230337,89.64025029,2.22901,3.491,6.3206E-08,1.248E-08,1.4403E-07,6.125E-06,7.5545E-05,7.5765E-05,8.9134E-06,1.813E-08,2.4615E-09,2.8311E-05,1.023E-05,AMO,Otto Matic,18836,1968-08-23,2020-03-19,485,,,0,0.53085,,,,,
a0190166,2190166,190166 (2005 UP156),190166,,,Y,N,17.2,,,,,,,1.045,,0.234,40.542,,,,,,,,0.025,JPL 360,2459000.5,59000,20200531.0000000,J2000,0.4700511401963320,2.115277124810690,1.120988700462210,4.208630232148670,193.3842416534530,91.21606932439650,338.7946192392630,3.10956554915918,0.3203709762486470,2459066.690080670000,20200805.1900807,1123.697296850620,3.0765155286807,0.130633,50.83844461,2.09892,3.582,6.1376E-09,7.6296E-09,1.346E-08,9.682E-07,2.2533E-05,2.086E-05,1.9293E-06,1.1216E-08,1.7333E-09,6.3495E-06,6.0796E-06,AMO,Otto Matic,6497,2002-11-24,2020-09-07,2612,2,0,0,0.30509,,,,,
a0190208,2190208,190208 (2006 AQ),190208,,,Y,N,18.1,,,,,,,,,,182,,,,,,,,,JPL 243,2459000.5,59000,20200531.0000000,J2000,0.4860228222790970,2.053702094708170,1.055556006517610,4.087032963547640,325.7567551085190,105.4700962359010,306.699337471011,3.051848182898730,0.3348867037609010,2459159.660282960000,20201106.1602830,1074.990424991700,2.943163381223,0.0991013,38.567252921,2.28742,3.629,1.4173E-08,5.239E-09,2.8012E-08,2.2072E-06,2.6225E-05,2.7135E-05,2.7169E-06,7.7853E-09,1.2815E-09,8.4018E-06,4.1135E-06,AMO,Otto Matic,5357,2006-01-02,2020-09-02,1227,,,0,0.36381,,,,,
a0190491,2190491,190491 (2000 FJ10),190491,,,Y,N,20.9,,,,,,,,,,2.46,,,,,,,,,JPL 69,2459000.5,59000,20200531.0000000,J2000,0.2345456699994920,1.319289576333900,1.009855918729320,5.281345304332360,189.7657136686310,232.3610174246750,220.1837263732880,1.628723233938480,0.6504199852801490,2459215.463065080000,20201231.9630651,553.4885276394770,1.51536900106633,0.0552328,21.494948776,3.67317,4.919,3.4285E-08,2.6256E-09,4.6247E-08,4.8513E-06,2.3023E-05,2.6343E-05,1.4382E-05,3.2414E-09,1.9416E-09,2.2644E-05,1.6523E-06,APO,Otto Matic,6321,2000-03-25,2017-07-15,251,,,0,0.61416,,,,,
a0190758,2190758,190758 (2001 QH96),190758,,,Y,N,18.4,,,,,,,,,,,,,,,,,,,JPL 70,2459000.5,59000,20200531.0000000,J2000,0.3645410818547840,1.749166591307490,1.111523509768010,13.95286202776880,178.6069799057310,130.3950136035020,58.24880811748220,2.386809672846970,0.4260468053507150,2458863.780730230000,20200115.2807302,844.9775833987390,2.31342254181722,0.168294,65.49497598,2.99409,4.023,4.2443E-08,1.2203E-08,7.8853E-08,8.7815E-06,2.7089E-05,6.3124E-05,5.954E-05,1.6652E-08,4.4586E-09,0.00013838,8.8427E-06,AMO,Otto Matic,8287,1994-09-10,2017-05-19,235,,,0,0.49062,,,,,
a0190788,2190788,190788 (2001 RT17),190788,,,Y,N,18.3,,,,,,,,,,,,,,,,,,,JPL 65,2459000.5,59000,20200531.0000000,J2000,0.7920341396464460,1.268094555090100,0.2637203751589700,20.10877646401650,350.0052348155650,199.6020348322540,126.4289300411950,2.272468735021230,0.6902026417352390,2458817.323462570000,20191129.8234626,521.5859491567920,1.42802450145597,0.162303,63.16345851,2.72104,4.669,6.9878E-08,6.6324E-09,8.8918E-08,1.3863E-05,1.7268E-05,1.7928E-05,1.7389E-05,1.1886E-08,5.4149E-09,2.4398E-05,4.092E-06,APO,Otto Matic,6928,2001-09-07,2020-08-26,202,,,0,0.56786,,,,,
a0191094,2191094,191094 (2002 EA3),191094,,,Y,N,20.1,,,,,,,,,,,,,,,,,,,JPL 24,2459000.5,59000,20200531.0000000,J2000,0.6414770289720380,2.114782532929330,0.7581981167838610,32.16230963644030,349.399703394246,259.4130279735870,316.7277966325980,3.47136694907479,0.3204833723074880,2459135.521680080000,20201013.0216801,1123.303207302120,3.07543657030011,0.0807059,31.408315103,2.68008,3.289,1.1372E-07,3.6179E-08,2.2829E-07,7.8885E-05,6.4926E-06,2.3743E-05,5.1443E-05,5.9388E-08,8.2242E-09,0.00016396,2.8826E-05,APO,Otto Matic,2406,2002-02-21,2008-09-23,198,,,0,0.57112,,,,,
a0192559,2192559,192559 (1998 VO),192559,,,Y,Y,20.3,,,,,,,,,,,,,,,,,,,JPL 66,2457504.5,57504,20160426.0000000,J2000,0.2265263661409840,1.074566920931670,0.8311491811577090,10.06109209559060,228.179477794948,75.95439030734570,323.1925492710960,1.317984660705620,0.88481784516787,2457546.098901890000,20160606.5989019,406.8634035423410,1.11393128964365,0.0265617,10.337016789,3.86495,5.714,4.0631E-08,3.5991E-09,4.4373E-08,2.8334E-06,1.3653E-05,1.8036E-05,2.093E-05,4.4144E-09,4.4453E-09,2.3813E-05,2.0441E-06,APO,Otto Matic,7308,1998-11-10,2018-11-13,589,,,0,0.35567,,,-3.30233167650293E-14,,
a0192563,2192563,192563 (1998 WZ6),192563,,,Y,Y,17.3,,,,,,,,,,,,,,,V,,,,JPL 164,2459000.5,59000,20200531.0000000,J2000,0.407792729069003,1.452173519290100,0.8599877167770530,24.75523031961400,68.73712219009330,110.6840683373460,45.02032318669160,2.044359321803150,0.563217712461726,2458920.565860520000,20200312.0658605,639.1844433061290,1.74999163122828,0.0350821,13.652900857,3.12623,4.459,4.122E-08,1.3279E-09,5.9666E-08,9.8872E-06,9.0701E-06,1.4025E-05,8.4426E-06,1.8694E-09,7.7251E-10,1.4965E-05,8.7671E-07,APO,Otto Matic,7910,1998-11-23,2020-07-20,1030,,,0,0.46266,,,,,
a0192642,2192642,192642 (1999 RD32),192642,,,Y,Y,16.3,,,,,,,,,,17.08,,,,,,,,,JPL 136,2459000.5,59000,20200531.0000000,J2000,0.7696825337383260,2.644050673690400,0.6089710518318440,6.797752731262710,309.9537973597780,300.0020255455960,318.0488790348680,4.679130295548950,0.2292447573955520,2459183.497078940000,20201129.9970789,1570.373970990470,4.29944961256803,0.0497232,19.350777744,0.673025,2.872,1.6027E-08,1.1676E-08,4.322E-08,6.5328E-06,3.5896E-05,3.5559E-05,4.5066E-06,2.0663E-08,1.5185E-09,2.0866E-05,1.0402E-05,APO,Otto Matic,9094,1995-01-02,2019-11-26,565,5,4,0,0.46656,,,,,
a0193178,2193178,193178 (2000 PK5),193178,,,Y,N,17.6,,,,,,,,,,,,,,,,,,,JPL 46,2459000.5,59000,20200531.0000000,J2000,0.7013261414592140,1.934125944199860,0.5776728586580130,13.12957440991150,227.2140679952620,191.8247873613030,100.8784709248190,3.2905790297417,0.366418125003682,2458725.190281290000,20190829.6902813,982.484149757555,2.68989500275854,0.22052,85.8197684,2.08939,3.537,1.0533E-07,1.6157E-08,1.9936E-07,1.1583E-05,4.2953E-05,4.6717E-05,2.7339E-05,2.7488E-08,4.5913E-09,7.1368E-05,1.2311E-05,APO,Otto Matic,7206,2000-08-04,2020-04-27,200,,,0,0.54629,,,,,
a0194006,2194006,194006 (2001 SG10),194006,,,Y,Y,20.4,,,,,,,,,,,,,,,X,,,,JPL 57,2459000.5,59000,20200531.0000000,J2000,0.4243814226831360,1.448545058875080,0.833809445969044,4.257218862557270,184.9702544542420,101.6054614122210,290.3903900405560,2.063280671781110,0.565335243141935,2459123.629790340000,20201001.1297903,636.7903016257160,1.74343682854405,0.0173226,6.741436242,3.1281,4.545,3.0638E-08,2.7115E-09,4.5267E-08,7.4171E-06,2.4131E-05,3.2186E-05,2.2502E-05,3.8623E-09,1.5874E-09,4.0099E-05,1.788E-06,APO,Otto Matic,6913,2001-02-20,2020-01-25,324,,,0,0.57049,,,,,
a0194126,2194126,194126 (2001 SG276),194126,,,Y,N,17.8,,,,,,,,,,5.090,,,,,,,,,JPL 138,2459000.5,59000,20200531.0000000,J2000,0.2477454060876530,1.432703032046970,1.077757437569480,26.67734509410250,35.11689089667160,200.3880683826920,68.62484743614390,1.787648626524450,0.5747378564659370,2458881.098003660000,20200201.5980037,626.3725208804580,1.71491449933048,0.0836614,32.558507038,3.21572,4.540,1.943E-08,9.446E-10,2.7855E-08,7.3656E-06,3.6864E-06,1.2003E-05,6.563E-06,1.1786E-09,5.684E-10,1.1408E-05,6.1946E-07,AMO,Otto Matic,6912,2001-09-26,2020-08-29,729,2,0,0,0.4651,,,,,
a0194268,2194268,194268 (2001 UY4),194268,,,Y,Y,18.2,,,,,,,1.244,,0.055,7.88,,,,,X,,,0.020,JPL 77,2459000.5,59000,20200531.0000000,J2000,0.7874987406417880,1.452995038509070,0.3087632755244120,5.437277356357370,160.7573468401240,107.7489746972460,253.8433906076810,2.597226801493730,0.562740117471376,2459189.142334350000,20201205.6423344,639.726916249776,1.75147684120404,0.0261605,10.180881785,2.54818,4.230,5.6537E-08,3.2318E-09,8.2324E-08,4.9459E-06,9.5729E-05,9.3501E-05,6.6153E-06,5.7768E-09,1.8775E-09,1.215E-05,2.1344E-06,APO,Otto Matic,6639,2001-10-16,2019-12-20,452,,,0,0.52216,,,,,
a0194386,2194386,194386 (2001 VG5),194386,,,Y,N,16.9,,,,,,,0.916,,0.353,6.38,,,,,Sq,,,0.521,JPL 225,2459000.5,59000,20200531.0000000,J2000,0.6107488172920890,2.306769367350670,0.8979127044756280,13.65946090775320,248.6625191402120,279.99483613,71.47137678214860,3.715626030225710,0.2813181874243600,2458746.441144310000,20190919.9411443,1279.689746674470,3.50359958021758,0.121083,47.12187111,1.66515,3.280,1.5808E-08,3.0394E-09,3.6701E-08,6.4064E-06,1.0942E-05,1.2633E-05,3.4959E-06,4.8957E-09,5.5599E-10,1.2138E-05,2.5292E-06,APO,Otto Matic,12010,1987-10-02,2020-08-19,1046,,,0,0.4381,,,,,
a0196068,2196068,196068 (2002 TW55),196068,,,Y,Y,18.0,,,,,,,,,,,,,,,,,,,JPL 38,2459000.5,59000,20200531.0000000,J2000,0.6648059571794640,2.117118471168530,0.7096454994810100,59.37065456006010,33.57456469411680,251.1231341286080,293.3386504408270,3.52459144285604,0.3199531071131870,2459208.847248630000,20201225.3472486,1125.164881967050,3.08053355774688,0.0286771,11.160267007,3.06891,2.943,1.2363E-07,4.3072E-08,2.6447E-07,4.1945E-05,1.1603E-05,2.6945E-05,4.455E-05,7.1707E-08,9.7641E-09,0.00014532,3.4337E-05,APO,Otto Matic,3355,2002-10-02,2011-12-09,144,,,0,0.50096,,,,,
a0196256,2196256,196256 (2003 EH1),196256,,,Y,N,16.1,,,,,,,,,,,,,,,,,,,JPL 33,2459000.5,59000,20200531.0000000,J2000,0.6189156770800840,3.123742987422490,1.190409481337740,70.84020849120840,282.9816179003100,171.3395780805440,45.6517489106778,5.057076493507250,0.1785217488383290,2458744.779062870000,20190918.2790629,2016.561020394330,5.52104317698653,0.212065,82.52933605,0.223718,2.065,1.7923E-07,3.427E-08,5.5807E-07,4.7069E-05,4.9136E-05,7.0344E-05,2.267E-05,5.5481E-08,2.9378E-09,0.00012375,3.3185E-05,AMO,Otto Matic,6103,2003-03-06,2019-11-20,113,,,0,0.52475,,,,,
a0196625,2196625,196625 (2003 RM10),196625,,,Y,Y,20.2,,,,,,,,,,,,,,,,,,,JPL 42,2459000.5,59000,20200531.0000000,J2000,0.5916311475273540,1.847105318829660,0.7543002794465870,13.72784308435720,341.3208815248300,287.2768713709410,258.9017349077180,2.939910358212730,0.3926147266297140,2459257.999931190000,20210212.4999312,916.9294363721780,2.51041597911616,0.00572523,2.2280877591,2.37134,3.750,2.0269E-07,9.4542E-09,3.7495E-07,3.0043E-05,4.0459E-05,4.806E-05,1.6854E-05,1.5048E-08,3.0143E-09,4.4413E-05,7.0398E-06,APO,Otto Matic,5529,1998-09-19,2013-11-08,405,,,0,0.32941,,,,,
a0197588,2197588,197588 (2004 HE12),197588,,,Y,Y,17.1,,,,,,,,,,,,,,,,,,,JPL 37,2459000.5,59000,20200531.0000000,J2000,0.4658944491481480,1.845538558700860,0.9857123885132540,42.70839649098790,338.04609892683,162.2081294751040,160.2709293743270,2.705364728888460,0.3931147949960350,2458592.805017730000,20190419.3050177,915.7630406752580,2.50722256173924,0.01042,4.0551514,2.35409,3.594,2.0901E-07,3.2832E-08,3.9444E-07,2.7698E-05,1.4081E-05,3.2909E-05,6.9995E-05,4.8129E-08,1.049E-08,0.00016744,2.4437E-05,APO,Otto Matic,7270,2000-09-21,2020-08-17,102,,,0,0.50636,,,,,
a0198752,2198752,198752 (2005 EA60),198752,,,Y,N,19.8,,,,,,,,,,,,,,,,,,,JPL 54,2459000.5,59000,20200531.0000000,J2000,0.5231617876587220,2.510992665302880,1.19733725372509,1.761065141792380,334.3207925096660,116.6876726283980,315.3505994508290,3.824648076880680,0.2477056471733290,2459180.751847540000,20201127.2518475,1453.33787948764,3.97902225732413,0.216028,84.07161676,1.41982,3.256,1.6528E-07,1.5328E-08,4.2161E-07,8.9807E-06,0.00010929,0.00011849,1.1559E-05,2.3348E-08,2.2682E-09,4.8042E-05,1.3308E-05,AMO,Otto Matic,7347,1997-02-03,2017-03-17,241,,,0,0.52957,,,,,
a0198856,2198856,198856 (2005 LR3),198856,,,Y,N,16.9,,,,,,,0.742,,0.389,,,,,,,,,0.221,JPL 91,2459000.5,59000,20200531.0000000,J2000,0.3352588582184030,1.65410074933297,1.099548820733390,25.00375181740080,73.81929109928080,26.34135453884480,143.9628403152230,2.208652677932550,0.4632987583793840,2458689.765646170000,20190725.2656462,777.0364014340940,2.12740972329663,0.139645,54.34564465,3.06723,4.109,9.4426E-08,3.6736E-08,1.6798E-07,1.5416E-05,2.2954E-05,3.5382E-05,4.9131E-05,4.9052E-08,1.5434E-08,9.6286E-05,2.5886E-05,AMO,Otto Matic,3434,2005-06-04,2014-10-29,430,,,0,0.46059,,,,,
